Fecha,Hora,Radiacion,Temperatura
2019-02-27,01,-1,298.55
2019-02-27,01,-1,298.55
2019-02-27,01,-1,298.45
2019-02-27,01,-1,298.35
2019-02-27,01,-1,298.35
2019-02-27,01,-1,298.25
2019-02-27,01,-1,298.15
2019-02-27,01,-1,298.15
2019-02-27,02,-1,298.05
2019-02-27,02,-2,297.95
2019-02-27,02,-2,297.95
2019-02-27,02,-2,297.85
2019-02-27,02,-2,297.75
2019-02-27,02,-1,297.75
2019-02-27,02,0,297.75
2019-02-27,02,0,297.85
2019-02-27,02,-1,297.85
2019-02-27,02,-1,297.85
2019-02-27,02,0,297.95
2019-02-27,02,0,297.95
2019-02-27,03,0,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,298.05
2019-02-27,03,-1,297.95
2019-02-27,03,-1,297.95
2019-02-27,03,-1,297.95
2019-02-27,03,-1,297.95
2019-02-27,04,-1,297.95
2019-02-27,04,-1,297.95
2019-02-27,04,-1,297.95
2019-02-27,04,0,297.95
2019-02-27,04,-1,297.95
2019-02-27,04,-1,298.05
2019-02-27,04,-1,298.05
2019-02-27,04,-1,297.95
2019-02-27,04,-2,297.95
2019-02-27,04,-2,297.85
2019-02-27,04,-2,297.75
2019-02-27,04,-1,297.75
2019-02-27,05,-1,297.75
2019-02-27,05,-2,297.75
2019-02-27,05,-2,297.65
2019-02-27,05,-1,297.65
2019-02-27,05,-1,297.55
2019-02-27,05,-2,297.55
2019-02-27,05,-1,297.45
2019-02-27,05,-1,297.45
2019-02-27,05,-1,297.45
2019-02-27,05,-1,297.35
2019-02-27,05,-1,297.35
2019-02-27,05,-1,297.25
2019-02-27,06,-1,297.25
2019-02-27,06,-1,297.25
2019-02-27,06,-1,297.15
2019-02-27,06,-1,297.25
2019-02-27,06,-1,297.25
2019-02-27,06,0,297.25
2019-02-27,06,1,297.25
2019-02-27,06,4,297.25
2019-02-27,06,4,297.25
2019-02-27,06,5,297.25
2019-02-27,06,9,297.25
2019-02-27,06,12,297.35
2019-02-27,07,19,297.35
2019-02-27,07,34,297.45
2019-02-27,07,71,297.55
2019-02-27,07,103,297.75
2019-02-27,07,135,297.95
2019-02-27,07,88,298.05
2019-02-27,07,79,298.15
2019-02-27,07,38,298.05
2019-02-27,07,77,298.05
2019-02-27,07,95,298.05
2019-02-27,07,75,298.15
2019-02-27,07,86,298.15
2019-02-27,08,57,298.05
2019-02-27,08,123,298.25
2019-02-27,08,67,298.15
2019-02-27,08,140,298.25
2019-02-27,08,279,298.45
2019-02-27,08,259,298.85
2019-02-27,08,155,299.05
2019-02-27,08,161,299.05
2019-02-27,08,168,299.05
2019-02-27,08,260,299.25
2019-02-27,08,292,299.45
2019-02-27,08,227,299.55
2019-02-27,09,220,299.65
2019-02-27,09,309,299.85
2019-02-27,09,329,300.15
2019-02-27,09,324,300.55
2019-02-27,09,297,300.75
2019-02-27,09,285,300.95
2019-02-27,09,347,301.05
2019-02-27,09,338,301.45
2019-02-27,09,328,301.65
2019-02-27,09,341,301.85
2019-02-27,09,341,302.05
2019-02-27,09,469,302.55
2019-02-27,10,492,303.05
2019-02-27,10,550,303.35
2019-02-27,10,552,303.75
2019-02-27,10,585,304.05
2019-02-27,10,670,304.45
2019-02-27,10,787,304.85
2019-02-27,10,595,305.05
2019-02-27,10,749,305.85
2019-02-27,10,1166,306.95
2019-02-27,10,555,306.95
2019-02-27,10,617,306.65
2019-02-27,10,401,306.45
2019-02-27,11,449,306.35
2019-02-27,11,357,306.25
2019-02-27,11,319,305.95
2019-02-27,11,310,305.75
2019-02-27,11,697,305.65
2019-02-27,11,1379,306.65
2019-02-27,11,1318,307.75
2019-02-27,11,912,309.15
2019-02-27,11,584,308.95
2019-02-27,11,439,308.75
2019-02-27,11,323,308.35
2019-02-27,11,253,307.25
2019-02-27,12,237,305.75
2019-02-27,12,298,305.45
2019-02-27,12,370,305.55
2019-02-27,12,372,305.75
2019-02-27,12,1245,306.25
2019-02-27,12,1332,307.45
2019-02-27,12,1288,307.95
2019-02-27,12,411,308.35
2019-02-27,12,1048,308.25
2019-02-27,12,945,308.85
2019-02-27,12,405,308.85
2019-02-27,12,280,308.55
2019-02-27,13,227,308.35
2019-02-27,13,216,308.25
2019-02-27,13,224,308.15
2019-02-27,13,241,308.15
2019-02-27,13,235,307.85
2019-02-27,13,200,307.45
2019-02-27,13,187,307.15
2019-02-27,13,189,306.65
2019-02-27,13,189,306.15
2019-02-27,13,206,305.95
2019-02-27,13,206,305.55
2019-02-27,13,198,305.45
2019-02-27,14,203,305.05
2019-02-27,14,243,305.05
2019-02-27,14,274,305.35
2019-02-27,14,275,305.55
2019-02-27,14,279,305.55
2019-02-27,14,300,305.75
2019-02-27,14,343,305.95
2019-02-27,14,397,306.15
2019-02-27,14,548,306.15
2019-02-27,14,519,306.45
2019-02-27,14,552,306.45
2019-02-27,14,545,306.75
2019-02-27,15,511,306.65
2019-02-27,15,476,306.55
2019-02-27,15,406,306.55
2019-02-27,15,336,306.35
2019-02-27,15,320,306.25
2019-02-27,15,336,306.15
2019-02-27,15,397,306.15
2019-02-27,15,384,305.95
2019-02-27,15,500,306.25
2019-02-27,15,403,306.45
2019-02-27,15,372,306.35
2019-02-27,15,366,306.25
2019-02-27,16,355,306.15
2019-02-27,16,338,306.35
2019-02-27,16,305,306.35
2019-02-27,16,308,306.55
2019-02-27,16,291,306.75
2019-02-27,16,263,306.45
2019-02-27,16,238,306.15
2019-02-27,16,224,306.05
2019-02-27,16,228,306.25
2019-02-27,16,455,306.55
2019-02-27,16,471,307.35
2019-02-27,16,480,307.85
2019-02-27,17,350,308.15
2019-02-27,17,434,308.55
2019-02-27,17,396,309.05
2019-02-27,17,201,309.05
2019-02-27,17,141,307.85
2019-02-27,17,105,306.35
2019-02-27,17,108,305.35
2019-02-27,17,124,304.85
2019-02-27,17,111,304.75
2019-02-27,17,109,304.65
2019-02-27,17,84,304.45
2019-02-27,17,66,304.35
2019-02-27,18,41,304.05
2019-02-27,18,54,303.95
2019-02-27,18,32,303.85
2019-02-27,18,11,303.75
2019-02-27,18,6,303.65
2019-02-27,18,5,303.65
2019-02-27,18,2,303.65
2019-02-27,18,0,303.55
2019-02-27,18,0,303.45
2019-02-27,18,-1,303.35
2019-02-27,18,-2,303.25
2019-02-27,18,-2,303.25
2019-02-27,19,-2,303.15
2019-02-27,19,-3,303.05
2019-02-27,19,-2,302.95
2019-02-27,19,-2,302.85
2019-02-27,19,-2,302.75
2019-02-27,19,-2,302.65
2019-02-27,19,-1,302.65
2019-02-27,19,-2,302.55
2019-02-27,19,-2,302.55
2019-02-27,19,-2,302.55
2019-02-27,19,-2,302.55
2019-02-27,19,-2,302.55
2019-02-27,20,-2,302.55
2019-02-27,20,-2,302.45
2019-02-27,20,-2,302.35
2019-02-27,20,-2,302.25
2019-02-27,20,-2,302.05
2019-02-27,20,-2,301.85
2019-02-27,20,-2,301.75
2019-02-27,20,-2,301.65
2019-02-27,20,-1,301.55
2019-02-27,20,-1,301.65
2019-02-27,20,-1,301.65
2019-02-27,20,-1,301.65
2019-02-27,21,-1,301.65
2019-02-27,21,-1,301.65
2019-02-27,21,-1,301.65
2019-02-27,21,-1,301.65
2019-02-27,21,-1,301.55
2019-02-27,21,-1,301.55
2019-02-27,21,-1,301.45
2019-02-27,21,-1,301.45
2019-02-27,21,-2,301.35
2019-02-27,21,-2,301.15
2019-02-27,21,-2,300.85
2019-02-27,21,-2,300.65
2019-02-27,22,-2,300.45
2019-02-27,22,-2,300.25
2019-02-27,22,-2,300.15
2019-02-27,22,-2,299.95
2019-02-27,22,-2,299.85
2019-02-27,22,-2,299.85
2019-02-27,22,-1,299.85
2019-02-27,22,-1,299.85
2019-02-27,22,-1,299.85
2019-02-27,22,-1,299.95
2019-02-27,22,-1,299.95
2019-02-27,22,-1,299.85
2019-02-27,23,-1,299.85
2019-02-27,23,-1,299.85
2019-02-27,23,-1,299.75
2019-02-27,23,-1,299.75
2019-02-27,23,-1,299.75
2019-02-27,23,-1,299.75
2019-02-27,23,-1,299.75
2019-02-27,23,-1,299.65
2019-02-27,23,-2,299.55
2019-02-27,23,-2,299.45
2019-02-27,23,-2,299.45
2019-02-27,23,-1,299.45
2019-02-28,00,-1,299.45
2019-02-23,00,-1,298.45
2019-02-23,00,-1,298.45
2019-02-23,00,-1,298.45
2019-02-23,00,-1,298.45
2019-02-23,00,-2,298.45
2019-02-23,00,-1,298.35
2019-02-23,00,-2,298.25
2019-02-23,00,-1,298.15
2019-02-23,00,-1,298.15
2019-02-23,00,-1,298.15
2019-02-23,00,-1,298.15
2019-02-23,01,-1,298.15
2019-02-23,01,-1,298.15
2019-02-23,01,-1,298.15
2019-02-23,01,-1,298.15
2019-02-23,01,-1,298.05
2019-02-23,01,-1,298.05
2019-02-23,01,-1,298.05
2019-02-23,01,-1,298.05
2019-02-23,01,-1,297.95
2019-02-23,01,-1,297.95
2019-02-23,01,-1,297.95
2019-02-23,01,-1,297.95
2019-02-23,02,-1,297.95
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.95
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.85
2019-02-23,02,-1,297.95
2019-02-23,02,-1,297.95
2019-02-23,03,-1,297.85
2019-02-23,03,-1,297.85
2019-02-23,03,-2,297.85
2019-02-23,03,-2,297.65
2019-02-23,03,-2,297.55
2019-02-23,03,-2,297.45
2019-02-23,03,-2,297.15
2019-02-23,03,-2,296.95
2019-02-23,03,-1,296.85
2019-02-23,03,-1,296.75
2019-02-23,03,-1,296.65
2019-02-23,03,0,296.75
2019-02-23,04,0,296.75
2019-02-23,04,0,296.65
2019-02-23,04,-1,296.65
2019-02-23,04,-1,296.65
2019-02-23,04,0,296.65
2019-02-23,04,-1,296.55
2019-02-23,04,0,296.55
2019-02-23,04,-1,296.55
2019-02-23,04,0,296.55
2019-02-23,04,-1,296.55
2019-02-23,04,-1,296.45
2019-02-23,04,0,296.45
2019-02-23,05,-1,296.45
2019-02-23,05,0,296.35
2019-02-23,05,0,296.35
2019-02-23,05,0,296.35
2019-02-23,05,0,296.35
2019-02-23,05,0,296.25
2019-02-23,05,0,296.35
2019-02-23,05,0,296.25
2019-02-23,05,0,296.25
2019-02-23,05,0,296.25
2019-02-23,05,0,296.25
2019-02-23,05,0,296.25
2019-02-23,06,-1,296.25
2019-02-23,06,0,296.15
2019-02-23,06,0,296.15
2019-02-23,06,-1,296.15
2019-02-23,06,0,296.15
2019-02-23,06,0,296.15
2019-02-23,06,5,296.15
2019-02-23,06,10,296.25
2019-02-23,06,16,296.25
2019-02-23,06,26,296.25
2019-02-23,06,36,296.25
2019-02-23,06,67,296.25
2019-02-23,07,62,296.25
2019-02-23,07,62,296.25
2019-02-23,07,50,296.25
2019-02-23,07,43,296.15
2019-02-23,07,49,296.15
2019-02-23,07,48,296.15
2019-02-23,07,43,296.15
2019-02-23,07,42,296.15
2019-02-23,07,45,296.15
2019-02-23,07,53,296.05
2019-02-23,07,47,296.05
2019-02-23,07,45,296.05
2019-02-23,08,40,296.15
2019-02-23,08,37,296.15
2019-02-23,08,41,296.05
2019-02-23,08,44,296.15
2019-02-23,08,46,296.15
2019-02-23,08,48,296.25
2019-02-23,08,59,296.25
2019-02-23,08,64,296.35
2019-02-23,08,55,296.45
2019-02-23,08,63,296.45
2019-02-23,08,73,296.55
2019-02-23,08,84,296.65
2019-02-23,09,94,296.65
2019-02-23,09,103,296.75
2019-02-23,09,102,296.95
2019-02-23,09,107,297.05
2019-02-23,09,156,297.25
2019-02-23,09,157,297.45
2019-02-23,09,153,297.55
2019-02-23,09,152,297.65
2019-02-23,09,143,297.65
2019-02-23,09,170,297.85
2019-02-23,09,179,297.95
2019-02-23,09,175,298.15
2019-02-23,10,184,298.25
2019-02-23,10,193,298.45
2019-02-23,10,209,298.55
2019-02-23,10,187,298.55
2019-02-23,10,172,298.55
2019-02-23,10,162,298.55
2019-02-23,10,161,298.55
2019-02-23,10,172,298.55
2019-02-23,10,170,298.35
2019-02-23,10,184,298.25
2019-02-23,10,175,298.15
2019-02-23,10,185,298.15
2019-02-23,11,191,297.95
2019-02-23,11,232,297.75
2019-02-23,11,244,297.85
2019-02-23,11,259,297.85
2019-02-23,11,272,297.95
2019-02-23,11,259,297.95
2019-02-23,11,312,297.95
2019-02-23,11,333,298.05
2019-02-23,11,336,298.05
2019-02-23,11,301,298.25
2019-02-23,11,259,298.35
2019-02-23,11,256,298.55
2019-02-23,12,248,298.45
2019-02-23,12,291,298.55
2019-02-23,12,320,298.55
2019-02-23,12,334,298.75
2019-02-23,12,329,298.65
2019-02-23,12,331,298.95
2019-02-23,12,363,299.25
2019-02-23,12,364,299.55
2019-02-23,12,335,299.75
2019-02-23,12,274,299.85
2019-02-23,12,176,299.95
2019-02-23,12,103,299.55
2019-02-23,13,207,299.15
2019-02-23,13,277,299.05
2019-02-23,13,211,298.95
2019-02-23,13,293,298.65
2019-02-23,13,334,298.75
2019-02-23,13,314,298.85
2019-02-23,13,377,299.05
2019-02-23,13,403,299.15
2019-02-23,13,493,299.45
2019-02-23,13,588,299.95
2019-02-23,13,445,300.15
2019-02-23,13,399,300.15
2019-02-23,14,373,300.05
2019-02-23,14,339,300.15
2019-02-23,14,393,300.05
2019-02-23,14,348,300.15
2019-02-23,14,391,300.25
2019-02-23,14,383,300.45
2019-02-23,14,361,300.35
2019-02-23,14,323,300.55
2019-02-23,14,241,300.65
2019-02-23,14,204,300.55
2019-02-23,14,172,300.35
2019-02-23,14,142,300.15
2019-02-23,15,124,299.95
2019-02-23,15,136,299.75
2019-02-23,15,157,299.75
2019-02-23,15,155,299.75
2019-02-23,15,156,299.65
2019-02-23,15,119,299.65
2019-02-23,15,102,299.65
2019-02-23,15,113,299.55
2019-02-23,15,114,299.45
2019-02-23,15,110,299.35
2019-02-23,15,118,299.25
2019-02-23,15,120,299.05
2019-02-23,16,92,298.85
2019-02-23,16,87,298.65
2019-02-23,16,94,298.55
2019-02-23,16,87,298.35
2019-02-23,16,97,298.25
2019-02-23,16,65,298.15
2019-02-23,16,49,298.05
2019-02-23,16,56,297.95
2019-02-23,16,53,297.85
2019-02-23,16,47,297.75
2019-02-23,16,18,297.55
2019-02-23,16,18,297.15
2019-02-23,17,49,297.05
2019-02-23,17,52,297.05
2019-02-23,17,49,297.15
2019-02-23,17,41,297.15
2019-02-23,17,38,297.15
2019-02-23,17,46,297.15
2019-02-23,17,39,297.15
2019-02-23,17,32,297.15
2019-02-23,17,30,297.15
2019-02-23,17,25,297.15
2019-02-23,17,25,297.15
2019-02-23,17,22,296.95
2019-02-23,18,19,296.85
2019-02-23,18,17,296.75
2019-02-23,18,13,296.75
2019-02-23,18,9,296.65
2019-02-23,18,6,296.65
2019-02-23,18,2,296.65
2019-02-23,18,1,296.65
2019-02-23,18,0,296.65
2019-02-23,18,0,296.55
2019-02-23,18,0,296.55
2019-02-23,18,0,296.55
2019-02-23,18,0,296.55
2019-02-23,19,-1,296.45
2019-02-23,19,0,296.45
2019-02-23,19,0,296.45
2019-02-23,19,0,296.55
2019-02-23,19,0,296.55
2019-02-23,19,0,296.55
2019-02-23,19,-1,296.45
2019-02-23,19,0,296.35
2019-02-23,19,0,296.35
2019-02-23,19,0,296.35
2019-02-23,19,0,296.35
2019-02-23,19,0,296.25
2019-02-23,20,0,296.25
2019-02-23,20,0,296.25
2019-02-23,20,0,296.25
2019-02-23,20,0,296.35
2019-02-23,20,0,296.35
2019-02-23,20,0,296.35
2019-02-23,20,0,296.35
2019-02-23,20,0,296.35
2019-02-23,20,0,296.35
2019-02-23,20,0,296.45
2019-02-23,20,0,296.45
2019-02-23,20,0,296.45
2019-02-23,21,-1,296.35
2019-02-23,21,-1,296.35
2019-02-23,21,-1,296.25
2019-02-23,21,-1,296.25
2019-02-23,21,0,296.25
2019-02-23,21,0,296.25
2019-02-23,21,0,296.25
2019-02-23,21,0,296.25
2019-02-23,21,0,296.25
2019-02-23,21,0,296.15
2019-02-23,21,-1,296.15
2019-02-23,21,0,296.15
2019-02-23,22,0,296.05
2019-02-23,22,0,296.05
2019-02-23,22,0,296.05
2019-02-23,22,0,296.05
2019-02-23,22,0,296.05
2019-02-23,22,0,296.05
2019-02-23,22,0,296.05
2019-02-23,22,-1,296.05
2019-02-23,22,0,296.05
2019-02-23,22,0,295.95
2019-02-23,22,-1,295.95
2019-02-23,22,0,295.85
2019-02-23,23,0,295.85
2019-02-23,23,0,295.95
2019-02-23,23,0,295.95
2019-02-23,23,0,295.95
2019-02-23,23,0,295.95
2019-02-23,23,0,295.95
2019-02-23,23,0,295.85
2019-02-23,23,0,295.85
2019-02-23,23,0,295.85
2019-02-23,23,0,295.85
2019-02-23,23,0,295.85
2019-02-23,23,0,295.85
2019-02-24,00,0,295.85
2019-02-28,00,-1,299.45
2019-02-28,00,-1,299.35
2019-02-28,00,-1,299.35
2019-02-28,00,-1,299.35
2019-02-28,00,-2,299.35
2019-02-28,00,-2,299.25
2019-02-28,00,-2,299.15
2019-02-28,00,-2,299.05
2019-02-28,00,-2,299.05
2019-02-28,00,-2,298.95
2019-02-28,00,-2,298.85
2019-02-28,01,-2,298.85
2019-02-28,01,-1,298.85
2019-02-28,01,-1,298.85
2019-02-28,01,-2,298.75
2019-02-28,01,-1,298.75
2019-02-28,01,-1,298.75
2019-02-28,01,-1,298.75
2019-02-28,01,0,298.75
2019-02-28,01,0,298.85
2019-02-28,01,-1,298.85
2019-02-28,01,-1,298.85
2019-02-28,01,-1,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,0,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,-1,298.85
2019-02-28,02,0,298.95
2019-02-28,02,0,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,-1,298.95
2019-02-28,02,-1,298.95
2019-02-28,03,-1,298.95
2019-02-28,03,-1,298.95
2019-02-28,03,-1,299.05
2019-02-28,03,-1,299.05
2019-02-28,03,-1,298.95
2019-02-28,03,-1,298.95
2019-02-28,03,-1,298.95
2019-02-28,03,-1,298.85
2019-02-28,03,-1,298.85
2019-02-28,03,-1,298.75
2019-02-28,03,-1,298.75
2019-02-28,03,-1,298.65
2019-02-28,04,-1,298.65
2019-02-28,04,-1,298.55
2019-02-28,04,-1,298.55
2019-02-28,04,-1,298.55
2019-02-28,04,-1,298.45
2019-02-28,04,-1,298.45
2019-02-28,04,-1,298.35
2019-02-28,04,-1,298.35
2019-02-28,04,-1,298.25
2019-02-28,04,-1,298.25
2019-02-28,04,-1,298.25
2019-02-28,04,-1,298.15
2019-02-28,05,-1,298.15
2019-02-28,05,-1,298.15
2019-02-28,05,-1,298.15
2019-02-28,05,-1,298.05
2019-02-28,05,-2,297.95
2019-02-28,05,-2,297.75
2019-02-28,05,-2,297.65
2019-02-28,05,-2,297.65
2019-02-28,05,-2,297.55
2019-02-28,05,-2,297.35
2019-02-28,05,-2,297.25
2019-02-28,05,-2,297.25
2019-02-28,06,-2,297.15
2019-02-28,06,-1,297.15
2019-02-28,06,-1,297.05
2019-02-28,06,-1,297.05
2019-02-28,06,-1,297.05
2019-02-28,06,-1,297.05
2019-02-28,06,-1,297.05
2019-02-28,06,0,297.05
2019-02-28,06,0,297.05
2019-02-28,06,0,297.05
2019-02-28,06,0,297.15
2019-02-28,06,0,297.15
2019-02-28,07,2,297.15
2019-02-28,07,5,297.15
2019-02-28,07,12,297.15
2019-02-28,07,37,297.15
2019-02-28,07,38,297.25
2019-02-28,07,25,297.25
2019-02-28,07,22,297.25
2019-02-28,07,18,297.25
2019-02-28,07,17,297.25
2019-02-28,07,20,297.25
2019-02-28,07,28,297.35
2019-02-28,07,29,297.35
2019-02-28,08,23,297.35
2019-02-28,08,18,297.45
2019-02-28,08,18,297.45
2019-02-28,08,21,297.45
2019-02-28,08,25,297.45
2019-02-28,08,24,297.45
2019-02-28,08,29,297.45
2019-02-28,08,31,297.45
2019-02-28,08,50,297.55
2019-02-28,08,71,297.65
2019-02-28,08,79,297.75
2019-02-28,08,85,297.95
2019-02-28,09,99,298.05
2019-02-28,09,141,298.15
2019-02-28,09,164,298.45
2019-02-28,09,203,298.75
2019-02-28,09,263,299.15
2019-02-28,09,313,299.75
2019-02-28,09,305,300.35
2019-02-28,09,304,300.85
2019-02-28,09,264,301.25
2019-02-28,09,313,301.65
2019-02-28,09,371,302.05
2019-02-28,09,309,302.35
2019-02-28,10,334,302.65
2019-02-28,10,299,302.85
2019-02-28,10,301,303.15
2019-02-28,10,290,303.45
2019-02-28,10,318,303.65
2019-02-28,10,327,303.95
2019-02-28,10,346,304.15
2019-02-28,10,352,304.45
2019-02-28,10,427,304.65
2019-02-28,10,1010,305.95
2019-02-28,10,1037,306.75
2019-02-28,10,1061,307.35
2019-02-28,11,1086,307.85
2019-02-28,11,1125,308.45
2019-02-28,11,579,308.55
2019-02-28,11,1178,308.85
2019-02-28,11,1237,309.05
2019-02-28,11,1094,309.15
2019-02-28,11,1136,309.75
2019-02-28,11,890,310.75
2019-02-28,11,411,310.55
2019-02-28,11,675,310.05
2019-02-28,11,1079,310.55
2019-02-28,11,659,310.85
2019-02-28,12,1051,310.95
2019-02-28,12,1081,311.75
2019-02-28,12,536,311.75
2019-02-28,12,1134,311.45
2019-02-28,12,312,310.95
2019-02-28,12,330,309.85
2019-02-28,12,325,309.35
2019-02-28,12,340,309.15
2019-02-28,12,308,308.95
2019-02-28,12,1123,308.95
2019-02-28,12,1159,309.95
2019-02-28,12,1084,310.55
2019-02-28,13,1069,310.85
2019-02-28,13,1107,311.75
2019-02-28,13,1152,312.45
2019-02-28,13,1140,313.15
2019-02-28,13,459,313.75
2019-02-28,13,1182,314.25
2019-02-28,13,1133,314.55
2019-02-28,13,339,313.65
2019-02-28,13,958,313.05
2019-02-28,13,287,313.05
2019-02-28,13,267,311.65
2019-02-28,13,1058,311.85
2019-02-28,14,1081,312.45
2019-02-28,14,1084,313.15
2019-02-28,14,1103,313.65
2019-02-28,14,1075,314.35
2019-02-28,14,1109,314.35
2019-02-28,14,1048,314.25
2019-02-28,14,388,314.05
2019-02-28,14,1040,313.85
2019-02-28,14,1000,313.35
2019-02-28,14,991,312.25
2019-02-28,14,940,311.95
2019-02-28,14,928,312.05
2019-02-28,15,883,312.15
2019-02-28,15,386,312.75
2019-02-28,15,845,312.15
2019-02-28,15,827,312.35
2019-02-28,15,824,312.15
2019-02-28,15,839,312.35
2019-02-28,15,683,312.05
2019-02-28,15,774,311.75
2019-02-28,15,744,311.85
2019-02-28,15,729,311.35
2019-02-28,15,716,311.55
2019-02-28,15,672,311.85
2019-02-28,16,414,311.35
2019-02-28,16,200,310.85
2019-02-28,16,239,310.35
2019-02-28,16,256,310.15
2019-02-28,16,530,310.45
2019-02-28,16,493,310.75
2019-02-28,16,470,310.45
2019-02-28,16,447,310.55
2019-02-28,16,432,310.45
2019-02-28,16,404,310.25
2019-02-28,16,381,310.05
2019-02-28,16,360,309.75
2019-02-28,17,328,309.55
2019-02-28,17,318,309.45
2019-02-28,17,302,309.35
2019-02-28,17,284,309.05
2019-02-28,17,109,308.75
2019-02-28,17,94,308.15
2019-02-28,17,46,307.35
2019-02-28,17,40,306.75
2019-02-28,17,38,306.35
2019-02-28,17,35,306.05
2019-02-28,17,33,305.75
2019-02-28,17,29,305.45
2019-02-28,18,25,305.25
2019-02-28,18,21,305.05
2019-02-28,18,19,304.85
2019-02-28,18,17,304.75
2019-02-28,18,11,304.45
2019-02-28,18,6,304.35
2019-02-28,18,1,304.25
2019-02-28,18,0,304.15
2019-02-28,18,-1,304.05
2019-02-28,18,-2,303.95
2019-02-28,18,-3,303.75
2019-02-28,18,-2,303.55
2019-02-28,19,-2,303.45
2019-02-28,19,-2,303.45
2019-02-28,19,-2,303.35
2019-02-28,19,-2,303.25
2019-02-28,19,-2,303.15
2019-02-28,19,-2,303.15
2019-02-28,19,-2,303.05
2019-02-28,19,-2,302.95
2019-02-28,19,-2,302.85
2019-02-28,19,-2,302.75
2019-02-28,19,-2,302.75
2019-02-28,19,-2,302.65
2019-02-28,20,-2,302.65
2019-02-28,20,-2,302.55
2019-02-28,20,-2,302.55
2019-02-28,20,-1,302.45
2019-02-28,20,-1,302.45
2019-02-28,20,-1,302.55
2019-02-28,20,-1,302.45
2019-02-28,20,-1,302.55
2019-02-28,20,-2,302.45
2019-02-28,20,-3,302.05
2019-02-28,20,-3,301.65
2019-02-28,20,-3,301.25
2019-02-28,21,-2,300.95
2019-02-28,21,-1,300.85
2019-02-28,21,-1,300.65
2019-02-28,21,-1,300.65
2019-02-28,21,-1,300.35
2019-02-28,21,-2,300.05
2019-02-28,21,-3,299.75
2019-02-28,21,-2,299.45
2019-02-28,21,-2,299.25
2019-02-28,21,-2,299.05
2019-02-28,21,-2,298.85
2019-02-28,21,-1,298.65
2019-02-28,22,-1,298.65
2019-02-28,22,-1,298.65
2019-02-28,22,-1,298.65
2019-02-28,22,-1,298.55
2019-02-28,22,0,298.65
2019-02-28,22,0,298.75
2019-02-28,22,0,298.85
2019-02-28,22,-1,298.85
2019-02-28,22,-3,298.85
2019-02-28,22,-3,298.75
2019-02-28,22,-3,298.75
2019-02-28,22,-3,298.65
2019-02-28,23,-3,298.65
2019-02-28,23,-3,298.55
2019-02-28,23,-3,298.45
2019-02-28,23,-3,298.35
2019-02-28,23,-2,298.35
2019-02-28,23,-2,298.25
2019-02-28,23,-2,298.25
2019-02-28,23,-2,298.15
2019-02-28,23,-2,298.15
2019-02-28,23,-1,298.15
2019-02-28,23,-2,298.15
2019-02-28,23,-2,298.15
2019-03-01,00,-3,298.15
2019-02-19,00,-2,299.35
2019-02-19,00,-2,299.25
2019-02-19,00,-2,299.25
2019-02-19,00,-1,299.15
2019-02-19,00,-1,299.25
2019-02-19,00,-1,299.25
2019-02-19,00,-1,299.25
2019-02-19,00,-1,299.25
2019-02-19,00,-1,299.25
2019-02-19,00,-1,299.25
2019-02-19,00,-1,299.25
2019-02-19,01,-1,299.25
2019-02-19,01,-1,299.25
2019-02-19,01,-1,299.35
2019-02-19,01,-1,299.35
2019-02-19,01,-1,299.35
2019-02-19,01,-1,299.35
2019-02-19,01,-1,299.35
2019-02-19,01,-1,299.35
2019-02-19,01,-2,299.25
2019-02-19,01,-1,299.25
2019-02-19,01,-1,299.25
2019-02-19,01,-1,299.25
2019-02-19,02,-2,299.15
2019-02-19,02,-1,299.05
2019-02-19,02,-1,299.05
2019-02-19,02,-1,299.05
2019-02-19,02,-1,299.05
2019-02-19,02,-1,299.05
2019-02-19,02,-1,298.95
2019-02-19,02,-1,298.95
2019-02-19,02,-1,298.85
2019-02-19,02,-1,298.85
2019-02-19,02,-1,298.95
2019-02-19,02,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,299.05
2019-02-19,03,-1,299.05
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,03,-1,298.95
2019-02-19,04,-1,298.85
2019-02-19,04,-1,298.85
2019-02-19,04,-1,298.75
2019-02-19,04,-1,298.65
2019-02-19,04,-1,298.65
2019-02-19,04,-1,298.55
2019-02-19,04,-1,298.55
2019-02-19,04,-1,298.55
